ImageName,Acceleration_X,Acceleration_Y,Acceleration_Z,Longitude,Latitude,Gyroscope_Y,Gyroscope_X,Gyroscope_Z
1683514890098353719.png,0.080780365,9.9738035,0.6048615,116.82155685701873,39.939715412065276,-2.0943952E-4 ,-0.0046251225 ,8.2030473E-4
1683514890167758927.png,0.044455536,9.904477,0.5565465,116.82155685701873,39.939715412065276,0.0016580628 ,0.0037699111 ,0.0017627826
1683514890235828198.png,0.10676224,9.918708,0.54254526,116.82155685701873,39.939715412065276,-7.15585E-4 ,2.443461E-4 ,0.023509584
1683514890317354760.png,0.119154625,9.942956,0.58256674,116.82155685701873,39.939715412065276,-0.0013089969 ,-0.003944444 ,5.061455E-4
1683514890384734969.png,0.09732908,10.0066805,0.5699349,116.82155685701873,39.939715412065276,1.0471976E-4 ,0.0070162234 ,-0.0023561944
1683514890451093302.png,0.098133534,9.889499,0.57048076,116.82155685701873,39.939715412065276,-7.5049157E-4 ,-6.6322513E-4 ,0.001012291
1683514890530241739.png,0.11257536,9.924876,0.58815956,116.82155685701873,39.939715412065276,0.0010297443 ,-5.061455E-4 ,4.1887903E-4
1683514890600257364.png,0.07826166,9.973824,0.56801,116.82155685701873,39.939715412065276,-1.9198621E-4 ,6.457718E-4 ,1.0471976E-4
1683514890680873510.png,0.08120174,9.961699,0.57706004,116.82155685701873,39.939715412065276,-4.1887903E-4 ,-4.363323E-4 ,-2.7925268E-4
1683514890758361531.png,0.078759655,9.968517,0.5793872,116.82155685701873,39.939715412065276,1.3962634E-4 ,2.443461E-4 ,-1.7453292E-5
1683514890838673510.png,0.090156056,9.968307,0.55376923,116.82155685701873,39.939715412065276,-5.2359875E-4 ,8.726646E-5 ,-2.7925268E-4
1683514890900701114.png,0.09284714,9.981877,0.5777879,116.82155685701873,39.939715412065276,-5.235988E-5 ,-9.0757123E-4 ,2.9670598E-4
1683514890979947468.png,0.12509224,9.919494,0.58233684,116.82155685701873,39.939715412065276,-6.806784E-4 ,4.5378561E-4 ,6.981317E-4
1683514891047428718.png,0.117919214,9.916151,0.56379616,116.82163194442013,39.94010575005994,-2.6179937E-4 ,0.0010297443 ,-2.0943952E-4
1683514891119070385.png,0.082896836,9.985766,0.5725206,116.82163194442013,39.94010575005994,-7.15585E-4 ,-2.443461E-4 ,7.330383E-4
1683514891183799031.png,0.08518569,9.939194,0.58358186,116.82163194442013,39.94010575005994,-6.806784E-4 ,1.2217305E-4 ,1.7453292E-4
1683514891252565177.png,0.10402327,9.92276,0.54419243,116.82163194442013,39.94010575005994,0.0016057029 ,4.363323E-4 ,2.0943952E-4
1683514891325881843.png,0.102960244,9.924541,0.5470751,116.82163194442013,39.94010575005994,-9.0757123E-4 ,2.443461E-4 ,-5.235988E-5
1683514891396911010.png,0.083998166,9.982681,0.5770313,116.82163194442013,39.94010575005994,2.0943952E-4 ,6.283185E-4 ,5.7595863E-4
1683514891472159448.png,0.0775051,9.959985,0.5579447,116.82163194442013,39.94010575005994,-7.15585E-4 ,1.7453292E-4 ,1.5707963E-4
1683514891539596427.png,0.09757808,9.886885,0.5677035,116.82163194442013,39.94010575005994,1.7453292E-5 ,-4.1887903E-4 ,1.2217305E-4
1683514891613903718.png,0.113628805,9.928985,0.53077537,116.82163194442013,39.94010575005994,6.981317E-5 ,0.0010297443 ,2.2689281E-4
1683514891696655281.png,0.10029789,9.906737,0.5671672,116.82163194442013,39.94010575005994,-1.9198621E-4 ,-8.726646E-5 ,5.410521E-4
1683514891759815698.png,0.08502289,9.986446,0.5756044,116.82163194442013,39.94010575005994,-6.806784E-4 ,-5.410521E-4 ,1.2217305E-4
1683514891817489656.png,0.08003337,9.915079,0.559908,116.82163194442013,39.94010575005994,-5.061455E-4 ,1.7453292E-4 ,2.443461E-4
1683514891880088614.png,0.0867946,9.984653,0.59084105,116.82163194442013,39.94010575005994,-2.0943952E-4 ,1.9198621E-4 ,8.726646E-5
1683514891939047468.png,0.09688855,9.928476,0.57260686,116.82163194442013,39.94010575005994,-3.3161257E-4 ,-0.001012291 ,5.9341197E-4
1683514892017833927.png,0.08056967,9.9347105,0.57447433,116.82163194442013,39.94010575005994,8.726646E-5 ,-4.5378561E-4 ,1.5707963E-4
1683514892079801114.png,0.106944196,9.954086,0.59691274,116.82163194442013,39.94010575005994,3.6651915E-4 ,5.061455E-4 ,1.3962634E-4
1683514892155183406.png,0.06012319,9.934625,0.61181426,116.82163194442013,39.94010575005994,8.0285146E-4 ,-7.5049157E-4 ,7.330383E-4
1683514892235268302.png,0.09953175,9.943157,0.5653476,116.82165772080984,39.94009132969271,6.981317E-4 ,-3.4906584E-4 ,8.726646E-5
1683514892301432885.png,0.10493307,9.911966,0.56805784,116.82165772080984,39.94009132969271,-4.5378561E-4 ,-3.8397242E-4 ,4.363323E-4
1683514892368665177.png,0.09263645,9.991445,0.5917892,116.82165772080984,39.94009132969271,1.0471976E-4 ,-5.235988E-5 ,3.1415926E-4
1683514892440256843.png,0.088480115,9.969313,0.59147316,116.82165772080984,39.94009132969271,1.3962634E-4 ,2.2689281E-4 ,8.3775807E-4
1683514892511463093.png,0.097942,9.950781,0.57065314,116.82165772080984,39.94009132969271,-3.4906585E-5 ,2.7925268E-4 ,2.443461E-4
1683514892597933406.png,0.09912952,9.9259,0.5938865,116.82165772080984,39.94009132969271,4.0142573E-4 ,8.5521134E-4 ,-1.7453292E-4
1683514892677574552.png,0.10630255,9.940323,0.5968745,116.82165772080984,39.94009132969271,6.981317E-5 ,5.7595863E-4 ,-1.9198621E-4
1683514892753917781.png,0.10705912,9.928784,0.60232365,116.82165772080984,39.94009132969271,-2.9670598E-4 ,-6.457718E-4 ,0.0010471975
1683514892824917781.png,0.10671435,9.921753,0.5482243,116.82165772080984,39.94009132969271,-7.330383E-4 ,-6.283185E-4 ,2.443461E-4
1683514892890595385.png,0.11032481,9.973784,0.6026684,116.82165772080984,39.94009132969271,-8.726646E-5 ,-5.9341197E-4 ,4.363323E-4
1683514892960526635.png,0.10824664,9.938896,0.57977027,116.82165772080984,39.94009132969271,-6.457718E-4 ,-7.6794485E-4 ,5.5850536E-4
1683514893035787572.png,0.09552865,9.919551,0.5730378,116.82165772080984,39.94009132969271,-2.6179937E-4 ,2.443461E-4 ,7.853982E-4
1683514893119091739.png,0.112307206,9.932125,0.5808908,116.82165772080984,39.94009132969271,-1.5707963E-4 ,-4.886922E-4 ,3.4906584E-4
1683514893202540176.png,0.10195468,9.93405,0.6267254,116.82171895616467,39.93999108698994,-5.410521E-4 ,-5.5850536E-4 ,3.6651915E-4
1683514893272638614.png,0.10052773,9.958787,0.5791286,116.82171895616467,39.93999108698994,2.7925268E-4 ,8.2030473E-4 ,5.2359875E-4
1683514893337172468.png,0.09538499,10.001231,0.579234,116.82171895616467,39.93999108698994,-3.4906585E-5 ,3.6651915E-4 ,4.5378561E-4
1683514893404926114.png,0.09189904,9.949891,0.65112704,116.82171895616467,39.93999108698994,0.0011693706 ,-6.1086525E-4 ,9.424778E-4
1683514893474132885.png,0.079200186,9.939777,0.58747005,116.82171895616467,39.93999108698994,0.0010995574 ,0.0 ,2.2689281E-4
1683514893540305801.png,0.09232041,9.995045,0.5791478,116.82171895616467,39.93999108698994,-1.5707963E-4 ,-5.410521E-4 ,-1.5707963E-4
1683514893611661010.png,0.09310571,10.011431,0.5659605,116.82171895616467,39.93999108698994,-1.9198621E-4 ,8.2030473E-4 ,7.853982E-4
1683514893685240697.png,0.11680831,9.94333,0.5813217,116.82171895616467,39.93999108698994,7.15585E-4 ,-8.726646E-5 ,7.6794485E-4
1683514893753061010.png,0.089648485,9.890025,0.553865,116.82171895616467,39.93999108698994,-5.2359875E-4 ,-7.15585E-4 ,-6.981317E-5
1683514893814626635.png,0.09607452,9.981044,0.6046987,116.82171895616467,39.93999108698994,1.3962634E-4 ,-4.363323E-4 ,5.2359875E-4
1683514893882598510.png,0.10186849,9.945064,0.57635134,116.82171895616467,39.93999108698994,6.283185E-4 ,-4.5378561E-4 ,-1.5707963E-4
1683514893940091739.png,0.09658209,9.97594,0.5911092,116.82171895616467,39.93999108698994,3.6651915E-4 ,3.6651915E-4 ,-1.9198621E-4
1683514894011546426.png,0.100029744,9.972941,0.5943079,116.82171895616467,39.93999108698994,8.901179E-4 ,-3.6651915E-4 ,-8.726646E-5
1683514894083839135.png,0.10465534,9.912856,0.5618521,116.82171895616467,39.93999108698994,2.7925268E-4 ,-4.886922E-4 ,-8.726646E-5
1683514894152120905.png,0.08310752,9.983591,0.5899121,116.82171895616467,39.93999108698994,5.235988E-5 ,-5.2359875E-4 ,-1.5707963E-4
1683514894236934447.png,0.10952036,9.93202,0.52584326,116.82171895616467,39.93999108698994,2.2689281E-4 ,-2.6179937E-4 ,3.1415926E-4
1683514894303825593.png,0.10428184,10.004661,0.5793489,116.82171895616467,39.93999108698994,2.6179937E-4 ,3.4906585E-5 ,0.0
1683514894363783405.png,0.11340854,9.898118,0.61820203,116.82171895616467,39.93999108698994,6.806784E-4 ,-8.726646E-4 ,-8.726646E-5
1683514894433455280.png,0.08631576,9.96414,0.41494387,116.82171895616467,39.93999108698994,-8.2030473E-4 ,-0.0014835298 ,6.981317E-5
1683514894502176635.png,0.10007763,10.033342,0.600619,116.82171895616467,39.93999108698994,1.0471976E-4 ,2.2689281E-4 ,5.2359875E-4
1683514894567233405.png,0.093431324,9.911095,0.40330803,116.82171895616467,39.93999108698994,9.0757123E-4 ,7.6794485E-4 ,1.7453292E-4
1683514894637833926.png,0.093086556,9.92364,0.6485126,116.82171895616467,39.93999108698994,3.6651915E-4 ,-8.901179E-4 ,-1.2217305E-4
1683514894700841218.png,0.087120205,9.961699,0.69068885,116.82171895616467,39.93999108698994,-4.886922E-4 ,-0.0015184365 ,3.6651915E-4
1683514894762340697.png,0.09214803,9.882145,0.6009829,116.82171895616467,39.93999108698994,-1.7453292E-5 ,2.9670598E-4 ,2.443461E-4
1683514894833983926.png,0.1004607,9.970423,0.6252697,116.82171895616467,39.93999108698994,-1.2217305E-4 ,-7.6794485E-4 ,-2.7925268E-4
1683514894899401635.png,0.075666346,9.936532,0.6044114,116.82171895616467,39.93999108698994,0.001012291 ,-4.363323E-4 ,0.0
1683514894964459968.png,0.09878476,9.918315,0.52966446,116.82171895616467,39.93999108698994,1.5707963E-4 ,-3.6651915E-4 ,1.0471976E-4
1683514895031777155.png,0.095863834,9.955023,0.61321247,116.82171895616467,39.93999108698994,0.0015184365 ,-2.443461E-4 ,6.283185E-4
1683514895100844864.png,0.10127473,9.9481945,0.6243599,116.82171895616467,39.93999108698994,6.981317E-4 ,-9.5993106E-4 ,1.5707963E-4
1683514895168889655.png,0.08255207,9.933734,0.5371727,116.82171895616467,39.93999108698994,-4.886922E-4 ,-4.886922E-4 ,-1.5707963E-4
1683514895238769343.png,0.07653784,9.983284,0.57415825,116.82171895616467,39.93999108698994,-4.712389E-4 ,-8.901179E-4 ,5.9341197E-4
1683514895327881322.png,0.10733685,9.94809,0.53842723,116.82171895616467,39.93999108698994,6.283185E-4 ,7.330383E-4 ,7.15585E-4
1683514895399698509.png,0.10857225,9.991779,0.58164734,116.82171895616467,39.93999108698994,-5.235988E-5 ,-5.235988E-5 ,1.0471976E-4
1683514895462455280.png,0.09240661,9.944442,0.59795666,116.82171895616467,39.93999108698994,5.2359875E-4 ,-4.1887903E-4 ,1.3962634E-4
1683514895533817259.png,0.095327534,9.8806305,0.53232676,116.82171895616467,39.93999108698994,-6.981317E-4 ,-4.363323E-4 ,0.0
1683514895604164134.png,0.098104805,9.952198,0.5531372,116.82171895616467,39.93999108698994,-4.886922E-4 ,1.9198621E-4 ,-8.726646E-5
1683514895676262572.png,0.10550768,10.004976,0.6343102,116.82171895616467,39.93999108698994,2.6179937E-4 ,-2.6179937E-4 ,8.726646E-4
1683514895755105801.png,0.09303867,9.982222,0.63258636,116.82171895616467,39.93999108698994,6.981317E-5 ,-9.424778E-4 ,2.0943952E-4
1683514895820435489.png,0.08666052,9.923152,0.5730378,116.82171895616467,39.93999108698994,0.001012291 ,4.1887903E-4 ,-5.2359875E-4
1683514895892523509.png,0.095835105,9.922712,0.54952675,116.82171895616467,39.93999108698994,4.886922E-4 ,-6.981317E-5 ,4.5378561E-4
1683514895970387051.png,0.107384734,9.9297695,0.53094774,116.82171895616467,39.93999108698994,4.363323E-4 ,1.7453292E-5 ,2.443461E-4
1683514896054070905.png,0.09176496,9.902055,0.55062807,116.82171895616467,39.93999108698994,-5.5850536E-4 ,-3.6651915E-4 ,-4.886922E-4
1683514896129171947.png,0.09140104,9.990448,0.57457006,116.82171895616467,39.93999108698994,5.9341197E-4 ,2.9670598E-4 ,3.1415926E-4
1683514896206281322.png,0.10174399,9.980383,0.5943749,116.82158212431555,39.939929326628665,-1.2217305E-4 ,8.726646E-5 ,-1.3962634E-4
1683514896294795384.png,0.08077078,9.950677,0.5594579,116.82158212431555,39.939929326628665,1.9198621E-4 ,4.1887903E-4 ,8.2030473E-4
1683514896356615176.png,0.09533711,9.93337,0.58204955,116.82158212431555,39.939929326628665,0.0011693706 ,-1.7453292E-5 ,-3.1415926E-4
1683514896443775072.png,0.10025001,10.004612,0.5791478,116.82158212431555,39.939929326628665,-2.443461E-4 ,2.9670598E-4 ,-2.9670598E-4
1683514896501240697.png,0.104032844,9.888217,0.5495842,116.82158212431555,39.939929326628665,-1.7453292E-4 ,8.5521134E-4 ,-3.6651915E-4
1683514896567196426.png,0.08200619,9.993369,0.5878052,116.82158212431555,39.939929326628665,3.4906584E-4 ,2.7925268E-4 ,-5.235988E-5
1683514896645144863.png,0.09111374,10.01326,0.6068056,116.82158212431555,39.939929326628665,9.0757123E-4 ,1.3962634E-4 ,5.061455E-4
1683514896709406843.png,0.10251971,9.926628,0.5763897,116.82158212431555,39.939929326628665,8.0285146E-4 ,-1.7453292E-5 ,0.0015882496
1683514896795904759.png,0.10761458,9.931196,0.5613541,116.82158212431555,39.939929326628665,-5.9341197E-4 ,-5.061455E-4 ,-1.7453292E-4
1683514896871562572.png,0.08612422,9.91436,0.5692454,116.82158212431555,39.939929326628665,9.424778E-4 ,-4.0142573E-4 ,-3.1415926E-4
1683514896949771426.png,0.087407514,9.918421,0.55521536,116.82158212431555,39.939929326628665,-3.8397242E-4 ,-1.7453292E-5 ,-5.7595863E-4
1683514897006040176.png,0.096084096,9.975278,0.58883953,116.82158212431555,39.939929326628665,2.6179937E-4 ,2.9670598E-4 ,-3.6651915E-4
1683514897082253197.png,0.10746135,9.974244,0.5959934,116.82158212431555,39.939929326628665,7.5049157E-4 ,-0.0017104227 ,4.1887903E-4
1683514897171033926.png,0.07667191,10.008701,0.619265,116.82158960008348,39.939901569448544,-1.7453292E-4 ,-8.726646E-5 ,1.7453292E-4
1683514897235488093.png,0.09505938,9.879664,0.5209783,116.82158960008348,39.939901569448544,8.901179E-4 ,3.4906585E-5 ,-6.981317E-5
1683514897320731322.png,0.08801085,9.877385,0.57318145,116.82158960008348,39.939901569448544,4.363323E-4 ,3.8397242E-4 ,-1.5707963E-4
1683514897379884447.png,0.09126697,10.021093,0.6355935,116.82158960008348,39.939901569448544,1.2217305E-4 ,-5.410521E-4 ,-3.4906584E-4
1683514897443730280.png,0.08350018,9.937679,0.604172,116.82158960008348,39.939901569448544,6.981317E-5 ,-4.886922E-4 ,-1.3962634E-4
1683514897514094342.png,0.10724108,9.908232,0.5778166,116.82158960008348,39.939901569448544,-5.410521E-4 ,-3.3161257E-4 ,1.9198621E-4
1683514897590042780.png,0.1049618,9.969006,0.58676136,116.82158960008348,39.939901569448544,-6.806784E-4 ,-2.9670598E-4 ,-7.853982E-4
1683514897660980801.png,0.08334695,10.024637,0.5638153,116.82158960008348,39.939901569448544,-3.4906584E-4 ,-1.7453292E-5 ,9.424778E-4
1683514897728754238.png,0.092167184,9.918104,0.5895099,116.82158960008348,39.939901569448544,-5.7595863E-4 ,7.5049157E-4 ,-1.7453292E-4
1683514897806489134.png,0.09767385,9.90056,0.58385,116.82158960008348,39.939901569448544,-1.3962634E-4 ,7.6794485E-4 ,-3.6651915E-4
1683514897875111530.png,0.091353156,9.981014,0.58444375,116.82158960008348,39.939901569448544,1.3962634E-4 ,-1.7453292E-5 ,-1.7453292E-4
1683514897960661530.png,0.097348236,9.926207,0.56788546,116.82158960008348,39.939901569448544,6.981317E-5 ,8.726646E-4 ,2.443461E-4
1683514898040690697.png,0.108304106,9.924187,0.57496274,116.82158960008348,39.939901569448544,-4.5378561E-4 ,-1.2217305E-4 ,8.3775807E-4
1683514898113894863.png,0.105306566,9.914821,0.5322023,116.82158960008348,39.939901569448544,2.6179937E-4 ,8.901179E-4 ,-1.0471976E-4
1683514898185106322.png,0.102845326,10.00719,0.60493815,116.82158281132496,39.9398755829636,0.0 ,-5.235988E-5 ,2.7925268E-4
1683514898252599551.png,0.0912095,9.952562,0.5953996,116.82158281132496,39.9398755829636,2.6179937E-4 ,0.0013613568 ,-3.6651915E-4
1683514898330197467.png,0.09300037,9.894344,0.557916,116.82158281132496,39.9398755829636,-2.9670598E-4 ,-3.4906585E-5 ,-1.7453292E-4
1683514898408963613.png,0.11521856,9.876054,0.5749148,116.82158281132496,39.9398755829636,7.330383E-4 ,1.3962634E-4 ,-6.806784E-4
1683514898481585488.png,0.09902418,9.895045,0.55479395,116.82158281132496,39.9398755829636,-1.7453292E-4 ,0.0 ,-1.5707963E-4
1683514898558981842.png,0.103094324,9.95807,0.5884277,116.82158281132496,39.9398755829636,0.0 ,-1.7453292E-5 ,-3.6651915E-4
1683514898619415176.png,0.07367437,9.926858,0.58974934,116.82158281132496,39.9398755829636,0.0 ,-5.9341197E-4 ,0.0
1683514898693596946.png,0.09121908,9.918784,0.5742062,116.82158281132496,39.9398755829636,-4.363323E-4 ,-1.7453292E-5 ,-1.5707963E-4
1683514898770580280.png,0.104109466,9.899449,0.5655391,116.82158281132496,39.9398755829636,1.7453292E-5 ,-1.7453292E-5 ,8.726646E-5
1683514898845592780.png,0.08903557,9.927988,0.5658265,116.82158281132496,39.9398755829636,-0.0014660766 ,-4.712389E-4 ,-2.9670598E-4
1683514898916168821.png,0.10362104,9.993618,0.5690155,116.82158281132496,39.9398755829636,-5.061455E-4 ,4.0142573E-4 ,-3.6651915E-4
1683514898980392259.png,0.092684336,9.958901,0.5757193,116.82158281132496,39.9398755829636,2.7925268E-4 ,3.8397242E-4 ,-3.6651915E-4
1683514899049443821.png,0.0898496,9.952313,0.5585768,116.82158281132496,39.9398755829636,-3.4906584E-4 ,-9.0757123E-4 ,-3.3161257E-4
1683514899114986009.png,0.09394847,9.990199,0.58333284,116.82158281132496,39.9398755829636,-5.2359875E-4 ,0.0011693706 ,1.7453292E-5
1683514899182160488.png,0.09723332,9.894239,0.5952464,116.82157123324737,39.93987161783116,3.3161257E-4 ,-4.712389E-4 ,6.981317E-4
1683514899248349030.png,0.093938895,9.94539,0.5712948,116.82157123324737,39.93987161783116,1.5707963E-4 ,3.8397242E-4 ,-2.7925268E-4
1683514899322402155.png,0.095078535,9.998627,0.59014195,116.82157123324737,39.93987161783116,8.2030473E-4 ,7.6794485E-4 ,2.443461E-4
1683514899393574030.png,0.083806634,10.028611,0.594078,116.82157123324737,39.93987161783116,2.9670598E-4 ,0.0 ,-2.6179937E-4
1683514899480378196.png,0.10519164,9.958615,0.5710362,116.82157123324737,39.93987161783116,-5.7595863E-4 ,0.0 ,2.9670598E-4
1683514899556535488.png,0.0853485,9.995054,0.58126426,116.82157123324737,39.93987161783116,-3.4906584E-4 ,3.4906585E-5 ,-3.4906584E-4
1683514899623369863.png,0.09588298,9.927807,0.5721663,116.82157123324737,39.93987161783116,7.15585E-4 ,-2.2689281E-4 ,-3.3161257E-4
1683514899691334967.png,0.098698564,9.913844,0.5668512,116.82157123324737,39.93987161783116,-2.443461E-4 ,-1.9198621E-4 ,-4.712389E-4
1683514899762074550.png,0.083998166,10.002927,0.572626,116.82157123324737,39.93987161783116,-6.1086525E-4 ,-5.235988E-5 ,6.981317E-5
1683514899841343300.png,0.07487147,9.970844,0.5910805,116.82157123324737,39.93987161783116,8.2030473E-4 ,8.726646E-4 ,4.0142573E-4
1683514899913335488.png,0.09680236,9.90484,0.591023,116.82157123324737,39.93987161783116,-4.712389E-4 ,2.443461E-4 ,-2.443461E-4
1683514899982340696.png,0.08763736,9.93812,0.5798277,116.82157123324737,39.93987161783116,3.6651915E-4 ,3.3161257E-4 ,-3.1415926E-4
1683514900046031842.png,0.08705317,9.9930525,0.58854264,116.82157123324737,39.93987161783116,-3.3161257E-4 ,-4.0142573E-4 ,1.5707963E-4
1683514900122109967.png,0.07985141,9.990305,0.59274685,116.82157123324737,39.93987161783116,-4.5378561E-4 ,2.7925268E-4 ,3.6651915E-4
1683514900191668300.png,0.08447701,9.966794,0.58808297,116.8215430522653,39.93986485199327,9.773844E-4 ,4.712389E-4 ,-3.1415926E-4
1683514900256120905.png,0.09291418,9.949758,0.5504365,116.8215430522653,39.93986485199327,-2.443461E-4 ,-2.9670598E-4 ,-3.1415926E-4
1683514900329984446.png,0.08326075,9.999921,0.58585155,116.8215430522653,39.93986485199327,-3.4906585E-5 ,4.5378561E-4 ,-1.3962634E-4
1683514900394645905.png,0.08933245,9.941913,0.5654051,116.8215430522653,39.93986485199327,-4.5378561E-4 ,0.0010821042 ,3.3161257E-4
1683514900466632884.png,0.102328174,9.879778,0.56460065,116.8215430522653,39.93986485199327,0.0 ,4.363323E-4 ,-3.4906584E-4
1683514900527761009.png,0.080588825,10.015032,0.5393562,116.8215430522653,39.93986485199327,0.0010471975 ,1.0471976E-4 ,-0.0013439035
1683514900603110488.png,0.10368808,9.997468,0.5896823,116.8215430522653,39.93986485199327,-0.0010297443 ,-1.0471976E-4 ,-5.410521E-4
